"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 06, 2018","5,856.34","5,780.86","5,930.75","5,780.86","-","-2.33%"
"Feb 05, 2018","5,995.77","5,995.79","6,026.53","5,964.93","-","-0.76%"
"Feb 02, 2018","6,041.84","6,121.88","6,121.88","6,040.41","-","-1.68%"
"Feb 01, 2018","6,145.24","6,254.39","6,285.79","6,130.04","-","-1.69%"
"Jan 31, 2018","6,250.68","6,260.76","6,288.08","6,236.40","-","-0.06%"
"Jan 30, 2018","6,254.57","6,267.02","6,307.72","6,242.35","-","-0.95%"
"Jan 29, 2018","6,314.65","6,330.96","6,336.23","6,291.12","-","-0.12%"
"Jan 26, 2018","6,322.08","6,301.87","6,326.12","6,288.03","-","0.31%"
"Jan 25, 2018","6,302.28","6,338.30","6,370.99","6,266.31","-","-0.87%"
"Jan 24, 2018","6,357.43","6,432.30","6,434.26","6,357.43","-","-1.07%"
"Jan 23, 2018","6,426.09","6,434.40","6,443.75","6,406.28","-","0.71%"
"Jan 22, 2018","6,380.63","6,367.10","6,383.64","6,355.64","-","0.21%"
"Jan 19, 2018","6,367.20","6,302.41","6,372.42","6,301.02","-","1.15%"
"Jan 18, 2018","6,294.68","6,279.90","6,300.30","6,256.72","-","0.74%"
"Jan 17, 2018","6,248.48","6,256.52","6,280.47","6,226.47","-","-0.47%"
"Jan 16, 2018","6,278.04","6,269.64","6,327.70","6,254.46","-","0.35%"
"Jan 15, 2018","6,256.33","6,277.12","6,279.96","6,243.63","-","-0.34%"
"Jan 12, 2018","6,277.43","6,275.65","6,286.96","6,240.93","-","0.32%"
"Jan 11, 2018","6,257.46","6,294.57","6,302.84","6,233.26","-","-0.59%"
"Jan 10, 2018","6,294.64","6,329.68","6,340.39","6,269.15","-","-0.78%"
"Jan 09, 2018","6,344.05","6,342.94","6,362.73","6,332.50","-","0.13%"
"Jan 08, 2018","6,335.60","6,350.70","6,354.58","6,319.67","-","0.36%"
"Jan 05, 2018","6,312.79","6,265.14","6,319.03","6,265.14","-","1.15%"
"Jan 04, 2018","6,240.87","6,192.57","6,260.05","6,191.00","-","1.46%"
"Jan 03, 2018","6,150.97","6,121.57","6,172.48","6,110.61","-","0.83%"
"Jan 02, 2018","6,100.35","6,112.81","6,125.36","6,040.51","-","-0.36%"
"Dec 29, 2017","6,122.26","6,151.86","6,152.17","6,119.46","-","-0.48%"
"Dec 28, 2017","6,151.79","6,192.32","6,194.19","6,144.84","-","-0.69%"
"Dec 27, 2017","6,194.48","6,194.56","6,222.31","6,170.98","-","-0.02%"
"Dec 22, 2017","6,195.80","6,197.68","6,212.75","6,189.67","-","-0.28%"
"Dec 21, 2017","6,213.31","6,192.48","6,226.57","6,167.76","-","0.31%"
"Dec 20, 2017","6,194.08","6,277.07","6,281.05","6,173.67","-","-1.11%"
"Dec 19, 2017","6,263.57","6,310.46","6,321.92","6,262.34","-","-0.72%"
"Dec 18, 2017","6,309.31","6,261.60","6,318.62","6,258.99","-","1.59%"
"Dec 15, 2017","6,210.38","6,174.49","6,213.02","6,165.12","-","0.27%"
"Dec 14, 2017","6,193.56","6,212.06","6,236.88","6,166.97","-","-0.44%"
"Dec 13, 2017","6,220.84","6,231.69","6,250.43","6,218.36","-","-0.44%"
"Dec 12, 2017","6,248.28","6,223.58","6,248.42","6,199.15","-","0.46%"
"Dec 11, 2017","6,219.90","6,247.48","6,252.49","6,214.77","-","-0.23%"
"Dec 08, 2017","6,234.14","6,230.88","6,275.48","6,226.13","-","0.83%"
"Dec 07, 2017","6,182.70","6,173.76","6,200.67","6,156.08","-","0.36%"
"Dec 06, 2017","6,160.75","6,112.69","6,177.29","6,097.16","-","-0.38%"
"Dec 05, 2017","6,184.30","6,188.23","6,206.03","6,142.62","-","-0.08%"
"Dec 04, 2017","6,189.05","6,179.67","6,217.11","6,149.13","-","1.53%"
"Dec 01, 2017","6,095.65","6,182.22","6,191.77","6,071.31","-","-1.25%"
"Nov 30, 2017","6,172.66","6,190.00","6,245.46","6,172.66","-","-0.29%"
"Nov 29, 2017","6,190.62","6,234.16","6,254.26","6,178.99","-","0.02%"
"Nov 28, 2017","6,189.51","6,165.53","6,194.96","6,145.36","-","0.46%"
"Nov 27, 2017","6,161.40","6,178.71","6,217.11","6,156.26","-","-0.46%"
"Nov 24, 2017","6,189.66","6,172.45","6,237.51","6,152.62","-","0.39%"
"Nov 23, 2017","6,165.35","6,134.52","6,184.56","6,123.93","-","-0.05%"
"Nov 22, 2017","6,168.43","6,242.51","6,252.28","6,165.55","-","-1.16%"
"Nov 21, 2017","6,240.70","6,181.65","6,260.36","6,173.98","-","0.83%"
"Nov 20, 2017","6,189.10","6,129.45","6,201.67","6,126.29","-","0.50%"
"Nov 17, 2017","6,158.33","6,185.80","6,203.82","6,154.03","-","-0.41%"
"Nov 16, 2017","6,183.68","6,172.86","6,195.39","6,165.10","-","0.55%"
"Nov 15, 2017","6,150.10","6,143.81","6,159.46","6,089.20","-","-0.44%"
"Nov 14, 2017","6,177.16","6,209.21","6,227.30","6,161.37","-","-0.31%"
"Nov 13, 2017","6,196.57","6,232.76","6,239.00","6,142.65","-","-0.40%"
"Nov 10, 2017","6,221.71","6,259.10","6,264.13","6,214.21","-","-0.42%"
"Nov 09, 2017","6,247.82","6,340.90","6,351.85","6,244.34","-","-1.49%"
"Nov 08, 2017","6,342.54","6,353.05","6,360.25","6,324.86","-","0.02%"
"Nov 07, 2017","6,341.05","6,406.79","6,410.38","6,336.59","-","-0.66%"
"Nov 06, 2017","6,383.48","6,379.04","6,389.37","6,370.62","-","-0.07%"
"Nov 03, 2017","6,388.25","6,387.15","6,400.64","6,365.20","-","0.28%"
"Nov 02, 2017","6,370.28","6,373.87","6,379.72","6,353.68","-","-0.18%"
"Nov 01, 2017","6,381.93","6,323.60","6,392.86","6,323.06","-","1.78%"
"Oct 30, 2017","6,270.10","6,269.29","6,282.34","6,263.01","-","0.09%"
"Oct 27, 2017","6,264.40","6,249.71","6,279.32","6,249.71","-","0.64%"
"Oct 26, 2017","6,224.47","6,140.17","6,229.85","6,133.25","-","1.39%"
"Oct 25, 2017","6,139.22","6,160.56","6,184.74","6,128.70","-","-0.46%"
"Oct 24, 2017","6,167.55","6,160.66","6,187.67","6,153.42","-","0.08%"
"Oct 23, 2017","6,162.79","6,168.20","6,194.19","6,148.71","-","0.09%"
"Oct 20, 2017","6,157.16","6,188.68","6,191.43","6,140.64","-","0.01%"
"Oct 19, 2017","6,156.61","6,178.49","6,181.50","6,119.39","-","-0.41%"
"Oct 18, 2017","6,181.69","6,167.37","6,206.21","6,163.16","-","0.37%"
"Oct 17, 2017","6,158.96","6,159.33","6,177.61","6,145.82","-","-0.07%"
"Oct 16, 2017","6,163.05","6,169.44","6,173.83","6,161.48","-","0.09%"
"Oct 13, 2017","6,157.44","6,158.96","6,178.71","6,144.40","-","0.07%"
"Oct 12, 2017","6,153.19","6,150.53","6,162.40","6,135.26","-","0.09%"
"Oct 11, 2017","6,147.40","6,144.84","6,150.07","6,125.87","-","0.17%"
"Oct 10, 2017","6,137.24","6,142.21","6,152.03","6,118.30","-","-0.21%"
"Oct 09, 2017","6,150.11","6,149.86","6,159.71","6,134.54","-","0.16%"
"Oct 06, 2017","6,140.42","6,151.51","6,158.23","6,133.41","-","-0.09%"
"Oct 05, 2017","6,146.15","6,137.69","6,146.80","6,129.81","-","-0.02%"
"Oct 04, 2017","6,147.33","6,140.39","6,150.04","6,110.94","-","0.53%"
"Oct 02, 2017","6,115.16","6,097.92","6,115.16","6,090.01","-","0.58%"
"Sep 29, 2017","6,080.19","6,031.37","6,080.19","6,029.72","-","0.98%"
"Sep 28, 2017","6,021.32","6,010.76","6,023.24","6,003.01","-","0.37%"
"Sep 27, 2017","5,998.93","5,986.13","6,012.10","5,983.83","-","0.41%"
"Sep 26, 2017","5,974.18","5,951.55","5,985.90","5,948.91","-","0.08%"
"Sep 25, 2017","5,969.26","5,959.09","5,987.39","5,955.06","-","0.02%"
"Sep 22, 2017","5,968.10","5,957.34","5,993.79","5,956.93","-","-0.06%"
"Sep 21, 2017","5,971.73","5,972.65","5,981.81","5,963.21","-","0.25%"
"Sep 20, 2017","5,957.11","5,948.46","5,968.52","5,932.96","-","0.06%"
"Sep 19, 2017","5,953.61","5,951.09","5,955.70","5,937.55","-","0.02%"
"Sep 18, 2017","5,952.47","5,968.66","5,978.15","5,941.89","-","0.32%"
"Sep 15, 2017","5,933.24","5,936.35","5,953.41","5,927.62","-","-0.17%"
"Sep 14, 2017","5,943.50","5,935.76","5,949.05","5,924.12","-","-0.10%"
"Sep 13, 2017","5,949.72","5,919.23","5,955.54","5,919.23","-","0.23%"
"Sep 12, 2017","5,936.07","5,937.33","5,951.83","5,930.29","-","0.40%"
"Sep 11, 2017","5,912.60","5,868.17","5,915.69","5,868.08","-","1.39%"
"Sep 08, 2017","5,831.43","5,811.44","5,839.78","5,803.63","-","0.06%"
"Sep 07, 2017","5,827.94","5,822.02","5,859.68","5,813.19","-","0.67%"
"Sep 06, 2017","5,789.04","5,721.43","5,810.94","5,719.04","-","0.75%"
"Sep 05, 2017","5,745.99","5,746.80","5,787.00","5,734.88","-","0.18%"
"Sep 04, 2017","5,735.80","5,711.91","5,752.95","5,711.31","-","-0.33%"
"Sep 01, 2017","5,754.96","5,735.30","5,777.99","5,727.79","-","0.72%"
"Aug 31, 2017","5,713.82","5,734.07","5,742.12","5,703.56","-","0.44%"
"Aug 30, 2017","5,688.53","5,699.89","5,706.70","5,682.43","-","0.47%"
"Aug 29, 2017","5,661.71","5,702.10","5,702.68","5,625.19","-","-1.46%"
"Aug 28, 2017","5,745.87","5,737.35","5,769.60","5,717.86","-","-0.37%"
"Aug 25, 2017","5,766.95","5,779.65","5,805.58","5,750.16","-","-0.11%"
"Aug 24, 2017","5,773.06","5,780.33","5,808.10","5,767.71","-","0.05%"
"Aug 23, 2017","5,769.97","5,795.05","5,815.28","5,761.17","-","-0.45%"
"Aug 22, 2017","5,796.05","5,759.28","5,798.63","5,746.20","-","1.35%"
"Aug 21, 2017","5,718.63","5,737.46","5,758.25","5,697.64","-","-0.82%"
"Aug 18, 2017","5,765.65","5,736.42","5,771.76","5,725.62","-","-0.31%"
"Aug 17, 2017","5,783.79","5,799.49","5,824.83","5,774.69","-","-0.49%"
"Aug 16, 2017","5,812.41","5,805.85","5,830.20","5,801.50","-","0.71%"
"Aug 15, 2017","5,771.26","5,786.08","5,798.56","5,761.70","-","0.10%"
"Aug 14, 2017","5,765.62","5,734.83","5,779.98","5,733.33","-","1.26%"
"Aug 11, 2017","5,694.02","5,669.16","5,709.58","5,656.51","-","-0.00%"
"Aug 10, 2017","5,694.14","5,762.57","5,762.68","5,684.39","-","-1.15%"
"Aug 09, 2017","5,760.34","5,778.05","5,795.19","5,734.81","-","-1.12%"
"Aug 08, 2017","5,825.77","5,801.00","5,843.74","5,774.84","-","0.28%"
"Aug 07, 2017","5,809.24","5,832.26","5,846.60","5,794.36","-","-0.33%"
"Aug 04, 2017","5,828.46","5,752.80","5,839.96","5,745.96","-","1.18%"
"Aug 03, 2017","5,760.69","5,749.33","5,774.85","5,734.34","-","-0.22%"
"Aug 02, 2017","5,773.37","5,815.27","5,817.69","5,760.12","-","-0.57%"
"Aug 01, 2017","5,806.45","5,757.45","5,830.67","5,730.99","-","1.10%"
"Jul 31, 2017","5,743.40","5,754.44","5,787.03","5,733.50","-","-0.37%"
"Jul 28, 2017","5,764.47","5,759.10","5,774.45","5,734.07","-","-0.40%"
"Jul 27, 2017","5,787.85","5,796.41","5,826.65","5,770.78","-","-0.76%"
"Jul 26, 2017","5,831.96","5,810.72","5,848.98","5,808.56","-","0.33%"
"Jul 25, 2017","5,812.62","5,795.57","5,830.33","5,787.42","-","0.45%"
"Jul 24, 2017","5,786.39","5,795.71","5,799.14","5,754.66","-","-0.25%"
"Jul 21, 2017","5,801.13","5,888.69","5,907.32","5,777.83","-","-1.66%"
"Jul 20, 2017","5,899.33","5,931.36","5,960.12","5,873.23","-","-0.04%"
"Jul 19, 2017","5,901.60","5,909.19","5,912.56","5,885.79","-","0.17%"
"Jul 18, 2017","5,891.34","5,943.73","5,958.86","5,869.64","-","-1.25%"
"Jul 17, 2017","5,965.64","5,996.55","5,998.33","5,944.69","-","-0.35%"
"Jul 14, 2017","5,986.76","5,991.94","6,001.11","5,960.98","-","-0.08%"
"Jul 13, 2017","5,991.31","5,978.42","6,007.99","5,978.13","-","0.12%"
"Jul 12, 2017","5,984.32","5,910.04","5,994.56","5,909.24","-","1.52%"
"Jul 11, 2017","5,894.48","5,914.69","5,942.90","5,885.39","-","-0.07%"
"Jul 10, 2017","5,898.70","5,907.72","5,916.25","5,879.87","-","0.46%"
"Jul 07, 2017","5,871.57","5,865.65","5,871.57","5,848.46","-","0.06%"
"Jul 06, 2017","5,868.05","5,912.25","5,919.93","5,837.33","-","-0.58%"
"Jul 05, 2017","5,902.38","5,892.29","5,922.82","5,880.11","-","0.13%"
"Jul 04, 2017","5,894.53","5,883.38","5,915.71","5,882.42","-","-0.31%"
"Jul 03, 2017","5,912.63","5,875.20","5,917.83","5,872.54","-","1.22%"
"Jun 30, 2017","5,841.44","5,888.55","5,905.23","5,838.55","-","-0.73%"
"Jun 29, 2017","5,884.61","6,022.67","6,032.95","5,875.10","-","-1.83%"
"Jun 28, 2017","5,994.13","5,965.12","6,005.51","5,941.80","-","-0.19%"
"Jun 27, 2017","6,005.38","6,032.63","6,043.39","5,993.03","-","-0.78%"
"Jun 26, 2017","6,052.69","6,058.88","6,086.09","6,044.12","-","0.29%"
"Jun 23, 2017","6,034.95","6,046.59","6,060.46","6,008.41","-","-0.47%"
"Jun 22, 2017","6,063.67","6,046.92","6,069.37","6,027.31","-","0.15%"
"Jun 21, 2017","6,054.31","6,062.87","6,068.61","6,023.38","-","-0.32%"
"Jun 20, 2017","6,073.52","6,131.94","6,138.33","6,073.51","-","-0.58%"
"Jun 19, 2017","6,108.67","6,090.21","6,120.00","6,082.16","-","1.07%"
"Jun 16, 2017","6,044.11","6,040.95","6,048.67","6,022.59","-","0.48%"
"Jun 15, 2017","6,015.27","6,067.45","6,068.65","5,981.76","-","-0.89%"
"Jun 14, 2017","6,069.36","6,065.70","6,124.07","6,061.18","-","0.32%"
"Jun 13, 2017","6,049.94","6,037.59","6,061.80","6,032.08","-","0.59%"
"Jun 12, 2017","6,014.38","6,047.94","6,058.51","6,003.08","-","-0.99%"
"Jun 09, 2017","6,074.47","6,025.18","6,076.87","6,025.18","-","0.80%"
"Jun 08, 2017","6,026.05","6,014.12","6,038.62","6,012.32","-","0.33%"
"Jun 07, 2017","6,006.46","6,000.39","6,041.41","5,991.17","-","-0.14%"
"Jun 06, 2017","6,014.69","6,051.81","6,061.13","6,009.77","-","-1.04%"
"Jun 02, 2017","6,077.66","6,035.90","6,103.92","6,035.79","-","1.25%"
"Jun 01, 2017","6,002.71","5,983.23","6,008.77","5,982.25","-","0.20%"
"May 31, 2017","5,990.58","5,989.34","6,035.22","5,975.27","-","0.13%"
"May 30, 2017","5,982.76","5,975.69","6,006.13","5,967.81","-","-0.24%"
"May 29, 2017","5,997.14","5,978.21","5,999.23","5,973.24","-","0.21%"
"May 26, 2017","5,984.51","5,985.47","5,988.83","5,949.99","-","-0.15%"
"May 25, 2017","5,993.64","6,027.77","6,029.59","5,956.54","-","-0.17%"
"May 24, 2017","6,003.61","5,998.07","6,012.71","5,991.62","-","-0.13%"
"May 23, 2017","6,011.18","5,981.81","6,032.19","5,979.80","-","0.32%"
"May 22, 2017","5,992.25","6,013.83","6,016.31","5,969.29","-","-0.15%"
"May 19, 2017","6,001.50","5,988.72","6,010.84","5,981.38","-","0.36%"
"May 18, 2017","5,979.94","5,988.69","6,001.03","5,932.52","-","-0.37%"
"May 17, 2017","6,002.38","6,035.05","6,076.31","5,981.42","-","-1.40%"
"May 16, 2017","6,087.47","6,079.19","6,105.08","6,073.93","-","-0.01%"
"May 15, 2017","6,088.32","6,096.40","6,100.36","6,051.41","-","-0.05%"
"May 12, 2017","6,091.51","6,071.62","6,091.78","6,064.66","-","0.30%"
"May 11, 2017","6,073.27","6,100.02","6,102.89","6,049.99","-","-0.64%"
"May 10, 2017","6,112.51","6,098.91","6,121.50","6,092.48","-","0.06%"
"May 09, 2017","6,108.67","6,100.52","6,125.00","6,086.87","-","0.44%"
"May 08, 2017","6,082.15","6,112.80","6,114.53","6,065.52","-","-0.20%"
"May 05, 2017","6,094.38","6,039.07","6,095.21","6,034.35","-","0.55%"
"May 04, 2017","6,061.22","6,015.71","6,061.63","6,009.73","-","0.61%"
"May 03, 2017","6,024.77","6,012.76","6,026.91","6,000.88","-","0.16%"
"May 02, 2017","6,015.30","6,000.86","6,016.85","5,979.25","-","0.18%"
"Apr 28, 2017","6,004.37","5,994.66","6,015.96","5,992.84","-","-0.05%"
"Apr 27, 2017","6,007.12","6,005.08","6,023.88","5,998.89","-","-0.36%"
"Apr 26, 2017","6,028.99","6,025.98","6,035.49","6,014.38","-","0.05%"
"Apr 25, 2017","6,026.23","6,021.88","6,033.86","6,012.83","-","0.09%"
"Apr 24, 2017","6,020.64","5,943.84","6,021.22","5,940.36","-","3.38%"
"Apr 21, 2017","5,823.98","5,816.31","5,844.60","5,804.85","-","0.17%"
"Apr 20, 2017","5,814.04","5,785.51","5,825.42","5,772.69","-","0.09%"
"Apr 19, 2017","5,808.88","5,807.78","5,820.44","5,801.94","-","0.13%"
"Apr 18, 2017","5,801.21","5,866.54","5,879.53","5,799.56","-","-0.90%"
"Apr 13, 2017","5,853.62","5,867.32","5,872.21","5,844.41","-","-0.38%"
"Apr 12, 2017","5,875.67","5,885.09","5,918.06","5,860.38","-","0.13%"
"Apr 11, 2017","5,868.29","5,873.15","5,908.03","5,825.11","-","-0.50%"
"Apr 10, 2017","5,897.89","5,919.17","5,920.32","5,887.10","-","-0.20%"
"Apr 07, 2017","5,909.76","5,885.27","5,909.76","5,871.03","-","-0.08%"
"Apr 06, 2017","5,914.25","5,873.91","5,919.92","5,860.28","-","0.11%"
"Apr 05, 2017","5,907.80","5,938.00","5,944.33","5,905.22","-","-0.53%"
"Apr 04, 2017","5,939.04","5,926.04","5,942.18","5,911.56","-","0.21%"
"Apr 03, 2017","5,926.64","5,980.47","5,983.75","5,926.52","-","-0.45%"
"Mar 31, 2017","5,953.44","5,918.82","5,953.64","5,913.32","-","0.46%"
"Mar 30, 2017","5,926.02","5,908.59","5,926.97","5,898.87","-","0.11%"
"Mar 29, 2017","5,919.52","5,916.06","5,934.44","5,908.77","-","0.44%"
"Mar 28, 2017","5,893.53","5,851.46","5,898.04","5,842.96","-","1.28%"
"Mar 27, 2017","5,819.14","5,800.51","5,819.28","5,780.33","-","-0.57%"
"Mar 24, 2017","5,852.23","5,837.19","5,861.15","5,826.06","-","0.20%"
"Mar 23, 2017","5,840.30","5,779.43","5,842.23","5,770.93","-","1.14%"
"Mar 22, 2017","5,774.54","5,758.37","5,789.20","5,748.42","-","-0.48%"
"Mar 21, 2017","5,802.68","5,861.32","5,875.01","5,791.18","-","-0.75%"
"Mar 20, 2017","5,846.71","5,845.70","5,860.98","5,837.18","-","-0.35%"
"Mar 17, 2017","5,867.25","5,840.04","5,878.19","5,829.87","-","0.10%"
"Mar 16, 2017","5,861.32","5,889.09","5,896.89","5,843.38","-","0.61%"
"Mar 15, 2017","5,825.84","5,821.26","5,834.15","5,810.02","-","0.18%"
"Mar 14, 2017","5,815.65","5,815.00","5,822.49","5,787.39","-","-0.01%"
"Mar 13, 2017","5,816.31","5,799.21","5,823.98","5,796.35","-","0.23%"
"Mar 10, 2017","5,803.24","5,829.97","5,853.63","5,790.45","-","-0.12%"
"Mar 09, 2017","5,810.50","5,783.83","5,832.99","5,781.04","-","0.09%"
"Mar 08, 2017","5,805.07","5,783.50","5,829.29","5,783.23","-","0.01%"
"Mar 07, 2017","5,804.50","5,803.37","5,815.58","5,789.57","-","0.06%"
"Mar 06, 2017","5,800.75","5,800.01","5,820.45","5,782.93","-","-0.57%"
"Mar 03, 2017","5,834.20","5,819.99","5,849.15","5,818.72","-","-0.27%"
"Mar 02, 2017","5,849.81","5,846.40","5,860.91","5,841.14","-","-0.06%"
"Mar 01, 2017","5,853.39","5,779.69","5,856.72","5,779.08","-","1.96%"
"Feb 28, 2017","5,740.60","5,746.79","5,749.89","5,714.69","-","0.10%"
"Feb 27, 2017","5,734.95","5,752.19","5,753.50","5,720.37","-","0.16%"
"Feb 24, 2017","5,725.95","5,782.53","5,789.13","5,686.30","-","-1.20%"
"Feb 23, 2017","5,795.66","5,818.17","5,828.74","5,785.02","-","-0.42%"
"Feb 22, 2017","5,820.32","5,815.79","5,835.93","5,804.48","-","0.26%"
"Feb 21, 2017","5,805.02","5,732.85","5,814.81","5,723.31","-","1.18%"
"Feb 20, 2017","5,737.48","5,739.49","5,744.00","5,726.37","-","0.60%"
"Feb 17, 2017","5,703.25","5,704.36","5,712.04","5,672.44","-","-0.02%"
"Feb 16, 2017","5,704.67","5,715.25","5,732.62","5,690.72","-","-0.31%"
"Feb 15, 2017","5,722.46","5,742.03","5,748.72","5,689.23","-","0.19%"
"Feb 14, 2017","5,711.80","5,709.50","5,719.66","5,702.55","-","-0.02%"
"Feb 13, 2017","5,713.09","5,676.04","5,731.76","5,669.71","-","0.92%"
"Feb 10, 2017","5,661.01","5,676.33","5,682.59","5,650.43","-","0.21%"
"Feb 09, 2017","5,649.22","5,620.80","5,656.22","5,603.33","-","0.86%"
"Feb 08, 2017","5,600.89","5,602.71","5,624.17","5,569.99","-","-0.05%"
"Feb 07, 2017","5,603.96","5,579.34","5,631.54","5,572.20","-","0.34%"
"Feb 06, 2017","5,584.90","5,642.29","5,667.47","5,584.79","-","-1.22%"
"Feb 03, 2017","5,653.69","5,646.13","5,675.66","5,642.13","-","0.20%"
"Feb 02, 2017","5,642.14","5,642.20","5,665.51","5,630.19","-","-0.57%"
"Feb 01, 2017","5,674.75","5,668.38","5,705.84","5,656.79","-","1.08%"
"Jan 31, 2017","5,614.30","5,690.82","5,710.60","5,614.30","-","-1.25%"
"Jan 30, 2017","5,685.65","5,736.46","5,739.39","5,674.68","-","-1.13%"
"Jan 27, 2017","5,750.46","5,763.82","5,765.26","5,742.67","-","-0.29%"
"Jan 26, 2017","5,767.18","5,776.57","5,788.82","5,753.13","-","0.36%"
"Jan 25, 2017","5,746.46","5,683.95","5,757.01","5,679.89","-","1.82%"
"Jan 24, 2017","5,643.70","5,624.17","5,644.31","5,616.01","-","0.43%"
"Jan 23, 2017","5,619.76","5,619.87","5,648.74","5,601.79","-","-0.73%"
"Jan 20, 2017","5,660.83","5,631.03","5,664.07","5,620.39","-","0.29%"
"Jan 19, 2017","5,644.65","5,657.90","5,668.01","5,635.90","-","-0.02%"
"Jan 18, 2017","5,645.87","5,642.33","5,645.87","5,611.98","-","0.51%"
"Jan 17, 2017","5,616.96","5,607.96","5,638.10","5,561.05","-","-0.13%"
"Jan 16, 2017","5,624.12","5,615.72","5,635.97","5,615.00","-","-0.64%"
"Jan 13, 2017","5,660.37","5,634.86","5,663.47","5,624.00","-","0.94%"
"Jan 12, 2017","5,607.73","5,645.80","5,649.30","5,593.54","-","-1.07%"
"Jan 11, 2017","5,668.64","5,640.10","5,691.07","5,609.66","-","0.54%"
"Jan 10, 2017","5,638.04","5,638.01","5,649.55","5,619.39","-","0.17%"
"Jan 09, 2017","5,628.64","5,649.52","5,649.52","5,608.37","-","-0.30%"
"Jan 06, 2017","5,645.68","5,626.95","5,648.96","5,620.39","-","0.12%"
"Jan 05, 2017","5,638.84","5,615.86","5,647.40","5,615.70","-","0.01%"
"Jan 04, 2017","5,638.53","5,650.81","5,654.00","5,612.79","-","0.00%"
"Jan 03, 2017","5,638.49","5,661.59","5,664.35","5,627.29","-","-0.12%"
"Jan 02, 2017","5,645.36","5,561.66","5,654.58","5,556.03","-","1.02%"
"Dec 30, 2016","5,588.27","5,569.90","5,588.56","5,551.63","-","0.26%"
"Dec 29, 2016","5,573.66","5,554.35","5,577.63","5,551.16","-","-0.21%"
"Dec 28, 2016","5,585.32","5,582.62","5,585.76","5,577.73","-","0.02%"
"Dec 27, 2016","5,583.98","5,577.00","5,588.47","5,573.91","-","0.19%"
"Dec 23, 2016","5,573.12","5,586.41","5,587.84","5,553.41","-","-0.05%"
"Dec 22, 2016","5,576.12","5,570.43","5,585.70","5,562.82","-","-0.11%"
"Dec 21, 2016","5,582.23","5,570.83","5,587.70","5,568.43","-","0.03%"
"Dec 20, 2016","5,580.33","5,556.27","5,583.90","5,552.20","-","0.33%"
"Dec 19, 2016","5,561.81","5,541.04","5,561.81","5,539.14","-","0.20%"
"Dec 16, 2016","5,550.77","5,533.56","5,573.92","5,527.97","-","0.33%"
"Dec 15, 2016","5,532.47","5,484.10","5,542.55","5,484.10","-","1.08%"
"Dec 14, 2016","5,473.30","5,477.99","5,491.11","5,468.63","-","-0.35%"
"Dec 13, 2016","5,492.68","5,448.88","5,500.36","5,447.41","-","0.84%"
"Dec 12, 2016","5,446.71","5,450.70","5,457.82","5,423.18","-","-0.12%"
"Dec 09, 2016","5,453.24","5,436.96","5,466.90","5,425.18","-","0.22%"
"Dec 08, 2016","5,441.46","5,371.53","5,448.12","5,349.55","-","1.75%"
"Dec 07, 2016","5,347.65","5,298.17","5,348.67","5,292.71","-","1.96%"
"Dec 06, 2016","5,244.77","5,200.80","5,250.09","5,192.86","-","0.85%"
"Dec 05, 2016","5,200.72","5,108.15","5,223.07","5,107.65","-","1.63%"
"Dec 02, 2016","5,117.25","5,079.84","5,132.84","5,063.35","-","-0.20%"
"Dec 01, 2016","5,127.33","5,156.05","5,172.62","5,111.99","-","-1.00%"
"Nov 30, 2016","5,179.04","5,167.12","5,204.05","5,162.37","-","0.19%"
"Nov 29, 2016","5,169.40","5,141.01","5,171.48","5,129.85","-","0.36%"
"Nov 28, 2016","5,150.99","5,186.65","5,187.84","5,137.50","-","-1.09%"
"Nov 25, 2016","5,207.75","5,208.19","5,213.05","5,183.46","-","0.09%"
"Nov 24, 2016","5,202.87","5,202.83","5,215.72","5,185.53","-","0.25%"
"Nov 23, 2016","5,189.82","5,217.30","5,228.87","5,160.50","-","-0.48%"
"Nov 22, 2016","5,214.84","5,230.33","5,241.07","5,211.93","-","0.27%"
"Nov 21, 2016","5,200.87","5,207.11","5,221.29","5,157.07","-","0.19%"
"Nov 18, 2016","5,190.86","5,225.16","5,226.59","5,183.34","-","-0.20%"
"Nov 17, 2016","5,201.07","5,179.08","5,201.72","5,161.53","-","0.20%"
"Nov 16, 2016","5,190.52","5,220.93","5,225.37","5,164.43","-","-0.66%"
"Nov 15, 2016","5,225.21","5,218.29","5,231.62","5,191.64","-","0.39%"
"Nov 14, 2016","5,205.03","5,232.74","5,257.94","5,196.95","-","0.24%"
"Nov 11, 2016","5,192.51","5,209.51","5,215.15","5,151.79","-","0.36%"
"Nov 10, 2016","5,174.09","5,212.99","5,253.84","5,147.73","-","-0.15%"
"Nov 09, 2016","5,181.82","4,955.92","5,182.09","4,952.53","-","1.56%"
"Nov 08, 2016","5,102.15","5,086.19","5,103.96","5,069.30","-","0.24%"
"Nov 07, 2016","5,089.80","5,067.22","5,089.80","5,052.90","-","1.93%"
"Nov 04, 2016","4,993.52","5,004.58","5,006.78","4,970.83","-","-0.65%"
"Nov 03, 2016","5,026.00","5,033.78","5,065.35","5,026.00","-","-0.43%"
"Nov 02, 2016","5,047.93","5,083.26","5,091.74","5,046.61","-","-1.47%"
"Nov 01, 2016","5,123.49","5,219.85","5,222.94","5,113.86","-","-1.30%"
"Oct 31, 2016","5,191.07","5,187.99","5,202.13","5,176.14","-","-0.29%"
