"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 08, 2020","4,512.50","4,492.44","4,512.50","4,489.56","76.73M","0.40%"
"Oct 07, 2020","4,494.53","4,486.86","4,494.68","4,483.13","85.72M","0.26%"
"Oct 06, 2020","4,482.78","4,489.97","4,502.18","4,479.59","83.48M","-0.11%"
"Oct 05, 2020","4,487.74","4,493.13","4,505.80","4,486.20","99.28M","-0.11%"
"Oct 04, 2020","4,492.90","4,491.18","4,496.11","4,482.84","66.45M","0.02%"
"Oct 01, 2020","4,492.02","4,518.30","4,518.30","4,488.80","56.77M","-0.58%"
"Sep 30, 2020","4,518.06","4,495.22","4,518.83","4,489.57","88.59M","0.52%"
"Sep 29, 2020","4,494.75","4,492.18","4,509.04","4,492.18","72.95M","0.06%"
"Sep 28, 2020","4,492.18","4,485.42","4,508.13","4,485.15","97.66M","0.14%"
"Sep 27, 2020","4,485.84","4,462.17","4,491.12","4,462.17","44.59M","0.43%"
"Sep 24, 2020","4,466.82","4,489.21","4,489.21","4,462.35","90.06M","-0.52%"
"Sep 23, 2020","4,490.23","4,498.74","4,521.16","4,489.47","96.94M","-0.18%"
"Sep 22, 2020","4,498.23","4,491.35","4,519.75","4,483.43","100.13M","0.13%"
"Sep 21, 2020","4,492.19","4,546.16","4,547.54","4,492.02","80.65M","-1.19%"
"Sep 20, 2020","4,546.16","4,512.29","4,546.16","4,502.18","75.73M","0.79%"
"Sep 17, 2020","4,510.60","4,504.31","4,512.79","4,485.69","179.21M","0.12%"
"Sep 16, 2020","4,505.33","4,505.94","4,516.33","4,496.25","96.15M","-0.08%"
"Sep 15, 2020","4,509.00","4,515.58","4,520.03","4,498.29","95.22M","-0.14%"
"Sep 14, 2020","4,515.11","4,511.19","4,527.92","4,511.19","70.20M","0.11%"
"Sep 13, 2020","4,510.07","4,520.25","4,523.61","4,504.67","68.96M","-0.20%"
"Sep 10, 2020","4,519.13","4,508.82","4,527.09","4,508.82","91.92M","0.23%"
"Sep 09, 2020","4,508.82","4,517.52","4,528.89","4,504.62","86.69M","-0.24%"
"Sep 08, 2020","4,519.56","4,507.95","4,525.51","4,507.00","101.98M","0.26%"
"Sep 07, 2020","4,507.95","4,522.95","4,537.52","4,507.95","95.40M","-0.33%"
"Sep 06, 2020","4,522.95","4,552.20","4,552.20","4,518.26","76.72M","-0.64%"
"Sep 03, 2020","4,552.20","4,548.15","4,566.27","4,531.83","108.75M","0.11%"
"Sep 02, 2020","4,547.13","4,524.90","4,552.37","4,524.75","102.01M","0.48%"
"Sep 01, 2020","4,525.41","4,519.32","4,555.81","4,515.43","101.78M","0.13%"
"Aug 31, 2020","4,519.32","4,538.00","4,556.71","4,519.03","147.83M","-0.40%"
"Aug 30, 2020","4,537.53","4,535.57","4,548.76","4,519.04","72.27M","0.05%"
"Aug 27, 2020","4,535.15","4,529.79","4,539.29","4,507.47","89.63M","0.12%"
"Aug 26, 2020","4,529.79","4,558.69","4,565.12","4,506.93","82.92M","-0.63%"
"Aug 25, 2020","4,558.69","4,569.91","4,581.17","4,539.90","105.69M","-0.25%"
"Aug 24, 2020","4,569.91","4,543.47","4,575.84","4,535.03","161.61M","0.59%"
"Aug 20, 2020","4,542.96","4,495.27","4,542.96","4,486.82","156.62M","0.94%"
"Aug 19, 2020","4,500.66","4,445.48","4,514.27","4,439.27","160.32M","1.24%"
"Aug 18, 2020","4,445.48","4,430.87","4,445.81","4,417.10","129.00M","0.32%"
"Aug 17, 2020","4,431.33","4,419.63","4,439.23","4,415.34","154.57M","0.41%"
"Aug 16, 2020","4,413.27","4,402.91","4,415.22","4,387.04","145.23M","0.61%"
"Aug 13, 2020","4,386.67","4,360.09","4,386.71","4,355.25","72.98M","0.62%"
"Aug 12, 2020","4,359.58","4,367.70","4,387.80","4,357.92","94.26M","-0.20%"
"Aug 11, 2020","4,368.21","4,353.48","4,392.34","4,352.67","86.33M","0.33%"
"Aug 10, 2020","4,353.71","4,322.54","4,379.05","4,318.62","88.26M","0.51%"
"Aug 09, 2020","4,331.49","4,359.58","4,367.02","4,325.28","46.52M","-0.64%"
"Aug 06, 2020","4,359.58","4,308.98","4,359.58","4,308.98","36.59M","1.25%"
"Aug 05, 2020","4,305.92","4,318.00","4,342.76","4,305.92","54.18M","-0.28%"
"Aug 04, 2020","4,318.00","4,324.10","4,345.22","4,314.11","52.35M","-0.14%"
"Aug 03, 2020","4,324.14","4,304.74","4,330.92","4,297.66","74.61M","0.45%"
"Jul 29, 2020","4,304.74","4,324.33","4,334.00","4,286.24","87.11M","-0.45%"
"Jul 28, 2020","4,324.33","4,330.75","4,335.28","4,297.98","81.05M","-0.15%"
"Jul 27, 2020","4,330.75","4,284.19","4,330.90","4,284.19","43.16M","1.06%"
"Jul 26, 2020","4,285.30","4,262.37","4,298.54","4,256.88","53.62M","0.57%"
"Jul 23, 2020","4,261.07","4,259.13","4,285.22","4,246.05","36.01M","-0.03%"
"Jul 22, 2020","4,262.19","4,256.90","4,273.67","4,238.68","60.48M","0.13%"
"Jul 21, 2020","4,256.66","4,238.74","4,256.66","4,214.83","60.73M","0.43%"
"Jul 20, 2020","4,238.50","4,255.78","4,259.22","4,200.95","64.09M","-0.41%"
"Jul 19, 2020","4,255.78","4,274.76","4,277.78","4,249.69","22.84M","-0.44%"
"Jul 16, 2020","4,274.46","4,221.34","4,274.46","4,221.34","41.45M","1.26%"
"Jul 15, 2020","4,221.11","4,289.35","4,293.97","4,221.11","48.18M","-1.56%"
"Jul 14, 2020","4,287.82","4,304.46","4,305.80","4,272.62","41.75M","-0.45%"
"Jul 13, 2020","4,307.01","4,315.67","4,319.17","4,285.15","32.18M","-0.21%"
"Jul 12, 2020","4,316.18","4,291.54","4,320.30","4,291.54","30.64M","0.48%"
"Jul 09, 2020","4,295.48","4,311.86","4,321.32","4,285.31","44.66M","-0.38%"
"Jul 08, 2020","4,311.86","4,340.22","4,340.22","4,310.98","48.41M","-0.67%"
"Jul 07, 2020","4,341.04","4,318.96","4,359.10","4,318.96","55.21M","0.52%"
"Jul 06, 2020","4,318.45","4,304.93","4,326.34","4,304.93","70.81M","0.34%"
"Jul 05, 2020","4,303.92","4,311.72","4,328.75","4,302.25","34.21M","-0.18%"
"Jul 02, 2020","4,311.72","4,284.69","4,315.22","4,284.69","40.27M","0.62%"
"Jul 01, 2020","4,285.06","4,285.38","4,314.70","4,267.67","23.76M","-0.02%"
"Jun 30, 2020","4,285.80","4,293.87","4,295.80","4,261.42","31.01M","0.24%"
"Jun 29, 2020","4,275.33","4,303.44","4,311.79","4,267.65","21.61M","-0.68%"
"Jun 28, 2020","4,304.55","4,283.56","4,320.10","4,273.73","16.20M","0.44%"
"Jun 25, 2020","4,285.59","4,327.49","4,327.49","4,268.58","26.76M","-1.02%"
"Jun 24, 2020","4,329.72","4,319.53","4,347.03","4,300.42","70.89M","0.24%"
"Jun 23, 2020","4,319.53","4,346.92","4,350.66","4,319.53","39.58M","-0.63%"
"Jun 22, 2020","4,346.92","4,334.75","4,348.71","4,319.87","32.33M","0.28%"
"Jun 21, 2020","4,334.75","4,345.28","4,345.28","4,321.65","27.52M","-0.24%"
"Jun 18, 2020","4,345.28","4,373.07","4,373.07","4,326.46","97.75M","-0.71%"
"Jun 17, 2020","4,376.42","4,331.37","4,376.42","4,281.53","56.52M","1.10%"
"Jun 16, 2020","4,328.61","4,270.70","4,340.09","4,270.70","40.04M","1.43%"
"Jun 15, 2020","4,267.76","4,275.89","4,286.94","4,227.65","51.00M","-0.20%"
"Jun 14, 2020","4,276.40","4,294.88","4,294.88","4,232.73","23.83M","-0.43%"
"Jun 11, 2020","4,294.88","4,330.25","4,330.25","4,242.82","34.14M","-0.84%"
"Jun 10, 2020","4,331.27","4,332.49","4,342.16","4,310.22","36.69M","-0.02%"
"Jun 09, 2020","4,332.28","4,367.40","4,377.93","4,308.60","44.03M","-0.84%"
"Jun 08, 2020","4,369.08","4,406.59","4,408.55","4,320.03","86.06M","-0.82%"
"Jun 07, 2020","4,405.32","4,303.98","4,421.60","4,303.98","95.52M","2.37%"
"Jun 04, 2020","4,303.14","4,285.16","4,303.14","4,263.67","60.38M","0.43%"
"Jun 03, 2020","4,284.73","4,277.72","4,284.73","4,254.40","60.72M","0.17%"
"Jun 02, 2020","4,277.38","4,168.68","4,277.49","4,167.09","39.94M","2.56%"
"Jun 01, 2020","4,170.71","4,142.12","4,170.75","4,133.10","59.60M","0.70%"
"May 31, 2020","4,141.61","4,116.77","4,147.77","4,098.17","32.96M","0.54%"
"May 28, 2020","4,119.32","4,135.87","4,158.74","4,104.46","138.92M","-0.35%"
"May 27, 2020","4,133.76","4,114.43","4,165.76","4,114.43","57.45M","0.51%"
"May 21, 2020","4,112.90","4,131.12","4,149.05","4,107.99","46.82M","-0.43%"
"May 20, 2020","4,130.84","4,074.30","4,131.69","4,072.50","107.10M","1.39%"
"May 19, 2020","4,074.30","4,062.54","4,101.81","4,062.54","49.15M","0.34%"
"May 18, 2020","4,060.51","4,067.57","4,083.03","4,058.26","45.87M","-0.11%"
"May 17, 2020","4,065.03","4,068.71","4,084.29","4,050.16","19.80M","-0.05%"
"May 14, 2020","4,067.03","4,056.71","4,069.81","4,023.22","28.36M","0.20%"
"May 13, 2020","4,058.95","4,132.42","4,132.42","4,035.88","42.84M","-1.82%"
"May 12, 2020","4,134.10","4,114.15","4,158.98","4,103.14","37.25M","0.33%"
"May 11, 2020","4,120.56","4,118.74","4,121.71","4,040.53","34.69M","0.04%"
"May 10, 2020","4,118.74","4,062.47","4,118.74","4,047.50","20.90M","1.41%"
"May 07, 2020","4,061.62","4,021.32","4,098.13","4,015.11","23.72M","1.00%"
"May 06, 2020","4,021.55","4,104.29","4,109.26","4,021.55","33.84M","-2.00%"
"May 05, 2020","4,103.82","4,038.67","4,110.96","4,038.67","49.26M","1.63%"
"May 04, 2020","4,037.83","4,104.67","4,117.78","4,021.17","57.92M","-1.65%"
"May 03, 2020","4,105.68","4,230.37","4,230.37","4,103.70","32.99M","-2.95%"
"Apr 30, 2020","4,230.37","4,222.82","4,248.77","4,179.56","60.78M","0.20%"
"Apr 29, 2020","4,221.98","4,221.59","4,244.85","4,185.31","64.27M","0.03%"
"Apr 28, 2020","4,220.58","4,169.23","4,220.58","4,097.24","68.08M","1.21%"
"Apr 27, 2020","4,170.08","4,184.08","4,239.95","4,170.08","67.08M","-0.28%"
"Apr 26, 2020","4,181.84","4,061.98","4,182.94","4,045.94","58.38M","2.93%"
"Apr 23, 2020","4,062.99","3,990.62","4,123.89","3,990.62","90.47M","1.90%"
"Apr 22, 2020","3,987.06","3,860.46","3,987.06","3,800.02","70.27M","3.28%"
"Apr 21, 2020","3,860.46","3,969.05","3,969.05","3,846.53","58.74M","-2.74%"
"Apr 20, 2020","3,969.05","4,083.60","4,104.19","3,962.10","35.96M","-2.81%"
"Apr 19, 2020","4,083.60","3,973.58","4,103.51","3,973.58","25.50M","2.87%"
"Apr 16, 2020","3,969.51","4,126.93","4,126.93","3,969.32","34.40M","-3.83%"
"Apr 15, 2020","4,127.44","4,182.77","4,254.26","4,113.93","33.09M","-1.23%"
"Apr 14, 2020","4,178.70","4,135.03","4,266.34","4,086.22","42.13M","1.05%"
"Apr 13, 2020","4,135.45","4,200.80","4,249.47","4,127.28","66.36M","-1.56%"
"Apr 12, 2020","4,200.80","4,113.67","4,298.49","4,113.67","43.40M","2.12%"
"Apr 09, 2020","4,113.67","3,868.36","4,113.67","3,868.36","54.42M","6.38%"
"Apr 08, 2020","3,866.83","3,930.34","3,930.34","3,827.40","38.91M","-1.56%"
"Apr 07, 2020","3,928.23","3,731.59","3,944.16","3,724.44","77.10M","5.51%"
"Apr 06, 2020","3,722.94","3,668.89","3,723.24","3,655.88","87.41M","1.26%"
"Apr 05, 2020","3,676.46","3,749.20","3,777.48","3,639.86","41.82M","-2.18%"
"Apr 02, 2020","3,758.35","3,733.91","3,758.73","3,672.57","41.47M","0.35%"
"Apr 01, 2020","3,745.10","3,722.99","3,751.20","3,680.39","52.68M","0.28%"
"Mar 31, 2020","3,734.69","3,739.92","3,779.30","3,691.36","72.96M","-0.25%"
"Mar 30, 2020","3,744.13","3,878.84","3,893.10","3,738.70","70.80M","-3.47%"
"Mar 29, 2020","3,878.84","3,759.54","3,885.67","3,688.97","61.55M","2.87%"
"Mar 26, 2020","3,770.73","3,907.14","3,909.74","3,768.38","30.01M","-3.84%"
"Mar 25, 2020","3,921.39","3,653.93","3,923.75","3,653.93","93.30M","7.39%"
"Mar 24, 2020","3,651.40","3,443.35","3,719.84","3,431.65","51.99M","6.08%"
"Mar 23, 2020","3,442.09","3,552.61","3,552.61","3,429.42","43.13M","-3.11%"
"Mar 22, 2020","3,552.61","3,674.88","3,674.88","3,552.61","35.58M","-3.61%"
"Mar 19, 2020","3,685.56","3,397.07","3,715.25","3,307.52","108.11M","8.41%"
"Mar 18, 2020","3,399.61","3,326.91","3,475.71","3,304.36","82.38M","2.29%"
"Mar 17, 2020","3,323.35","3,549.06","3,555.98","3,323.11","122.68M","-6.33%"
"Mar 16, 2020","3,548.04","3,843.65","3,843.65","3,548.04","112.43M","-7.83%"
"Mar 15, 2020","3,849.25","3,930.32","3,976.81","3,751.75","64.36M","-1.86%"
"Mar 12, 2020","3,922.18","4,228.78","4,228.78","3,921.41","140.20M","-7.40%"
"Mar 11, 2020","4,235.51","4,267.73","4,290.78","4,225.18","57.84M","-0.64%"
"Mar 10, 2020","4,262.64","4,034.13","4,310.34","4,031.33","76.42M","5.52%"
"Mar 09, 2020","4,039.59","4,363.83","4,363.83","4,009.12","143.92M","-8.06%"
"Mar 08, 2020","4,393.85","4,625.79","4,625.79","4,326.76","70.12M","-5.37%"
"Mar 05, 2020","4,643.09","4,669.66","4,683.91","4,607.74","38.11M","-0.57%"
"Mar 04, 2020","4,669.66","4,804.14","4,804.14","4,655.55","37.17M","-2.84%"
"Mar 03, 2020","4,806.18","4,763.85","4,870.43","4,763.85","33.77M","0.90%"
"Mar 02, 2020","4,763.48","4,724.16","4,824.84","4,724.16","38.79M","0.84%"
"Mar 01, 2020","4,723.82","4,894.81","4,894.81","4,686.32","68.87M","-3.62%"
"Feb 27, 2020","4,901.43","4,889.67","4,987.96","4,881.67","42.14M","0.22%"
"Feb 26, 2020","4,890.68","4,931.32","4,953.82","4,884.75","44.33M","-0.93%"
"Feb 25, 2020","4,936.37","4,927.26","4,979.44","4,920.12","44.33M","0.11%"
"Feb 24, 2020","4,931.04","5,041.86","5,043.49","4,929.51","61.31M","-2.20%"
"Feb 23, 2020","5,041.86","5,033.98","5,061.09","5,032.93","21.54M","0.17%"
"Feb 20, 2020","5,033.15","5,073.99","5,073.99","5,032.47","29.82M","-0.80%"
"Feb 19, 2020","5,073.82","5,054.68","5,073.82","5,048.38","81.62M","0.36%"
"Feb 18, 2020","5,055.74","5,081.34","5,081.34","5,054.07","27.42M","-0.53%"
"Feb 17, 2020","5,082.46","5,063.64","5,082.50","5,061.27","37.30M","0.39%"
"Feb 16, 2020","5,062.82","5,038.40","5,065.10","5,038.02","22.58M","0.50%"
"Feb 13, 2020","5,037.46","5,065.80","5,068.79","5,017.92","46.55M","-0.56%"
"Feb 12, 2020","5,065.69","5,074.44","5,079.26","5,062.65","50.08M","-0.15%"
"Feb 11, 2020","5,073.38","5,092.45","5,093.64","5,065.37","50.62M","-0.39%"
"Feb 10, 2020","5,093.38","5,090.47","5,106.24","5,088.05","33.31M","0.06%"
"Feb 09, 2020","5,090.21","5,087.27","5,104.07","5,083.66","30.59M","0.06%"
"Feb 06, 2020","5,087.21","5,080.85","5,098.06","5,070.97","40.57M","0.13%"
"Feb 05, 2020","5,080.79","5,095.54","5,106.53","5,059.90","94.88M","-0.29%"
"Feb 04, 2020","5,095.52","5,076.27","5,108.30","5,070.66","39.88M","0.37%"
"Feb 03, 2020","5,076.67","5,118.27","5,140.36","5,060.09","25.03M","-0.77%"
"Feb 02, 2020","5,115.92","5,153.95","5,153.95","5,112.02","12.09M","-0.78%"
"Jan 30, 2020","5,156.19","5,165.99","5,178.29","5,154.39","37.01M","-0.17%"
"Jan 29, 2020","5,165.06","5,175.45","5,211.34","5,163.78","37.80M","-0.25%"
"Jan 28, 2020","5,178.26","5,167.24","5,203.87","5,167.24","31.71M","0.21%"
"Jan 27, 2020","5,167.24","5,224.93","5,236.28","5,166.75","29.80M","-1.20%"
"Jan 26, 2020","5,230.01","5,244.69","5,246.87","5,229.22","17.56M","-0.28%"
"Jan 23, 2020","5,244.69","5,235.04","5,256.06","5,202.65","29.13M","0.20%"
"Jan 22, 2020","5,234.02","5,184.53","5,234.02","5,183.48","30.31M","0.95%"
"Jan 21, 2020","5,184.53","5,212.74","5,214.29","5,182.80","25.66M","-0.55%"
"Jan 20, 2020","5,213.25","5,174.42","5,222.21","5,158.14","22.92M","0.76%"
"Jan 19, 2020","5,174.00","5,180.14","5,189.97","5,169.86","24.48M","-0.10%"
"Jan 16, 2020","5,179.12","5,174.05","5,184.34","5,156.85","27.05M","0.10%"
"Jan 15, 2020","5,174.05","5,168.62","5,174.18","5,135.33","39.24M","0.11%"
"Jan 14, 2020","5,168.62","5,113.75","5,168.62","5,104.83","41.07M","1.07%"
"Jan 13, 2020","5,113.75","5,083.98","5,113.75","5,079.22","38.91M","0.59%"
"Jan 12, 2020","5,083.98","5,075.69","5,089.44","5,075.69","14.78M","0.16%"
"Jan 09, 2020","5,075.69","5,021.90","5,075.69","5,021.90","43.15M","1.12%"
"Jan 08, 2020","5,019.36","5,053.39","5,053.39","4,995.82","24.15M","-0.74%"
"Jan 07, 2020","5,056.75","5,007.68","5,056.75","5,007.68","21.71M","0.98%"
"Jan 06, 2020","5,007.68","5,029.22","5,050.24","5,007.64","35.04M","-0.40%"
"Jan 05, 2020","5,027.96","5,096.20","5,096.20","5,022.05","29.98M","-1.42%"
"Jan 02, 2020","5,100.27","5,075.89","5,100.27","5,070.05","33.19M","0.48%"
